Date,open,high,low,close,"XAU/USD(Open, Bid)*","XAU/USD(High, Bid)*","XAU/USD(Low, Bid)*","XAU/USD(Close, Bid)*"
13//2017:00:00,1276.77,1276.86,1276.61,1276.69,1276.38,1276.49,1276.25,1276.36
13//2017:00:00,1276.44,1276.80,1276.24,1276.75,1276.05,1276.43,1275.87,1276.37
13//2017:00:00,1276.33,1276.46,1276.10,1276.44,1275.95,1276.10,1275.71,1276.06
13//2017:00:00,1276.22,1276.43,1276.12,1276.33,1275.85,1276.08,1275.76,1275.96
13//2017:00:00,1276.51,1276.52,1276.12,1276.22,1276.15,1276.15,1275.76,1275.83
13//2017:00:00,1276.52,1276.63,1276.42,1276.52,1276.13,1276.26,1276.05,1276.15
13//2017:00:00,1276.30,1276.66,1276.29,1276.52,1275.95,1276.28,1275.91,1276.14
13//2017:00:00,1276.29,1276.31,1275.74,1276.30,1275.94,1275.96,1275.37,1275.96
13//2017:00:00,1276.49,1276.58,1276.21,1276.31,1276.14,1276.22,1275.83,1275.94
13//2017:00:00,1276.98,1277.00,1275.98,1276.49,1276.60,1276.61,1275.61,1276.13
13//2017:00:00,1277.00,1277.10,1276.91,1276.99,1276.62,1276.71,1276.53,1276.60
13//2017:00:00,1277.19,1277.20,1277.00,1277.01,1276.81,1276.82,1276.63,1276.64
13//2017:00:00,1276.99,1277.26,1276.95,1277.20,1276.64,1276.91,1276.63,1276.81
13//2017:00:00,1277.36,1277.39,1277.00,1277.00,1276.99,1277.01,1276.63,1276.64
13//2017:00:00,1277.46,1277.60,1277.22,1277.35,1277.09,1277.22,1276.86,1276.99
13//2017:00:00,1277.40,1277.49,1277.20,1277.46,1277.03,1277.11,1276.83,1277.08
13//2017:00:00,1277.45,1277.58,1277.25,1277.40,1277.08,1277.19,1276.89,1277.02
13//2017:00:00,1277.61,1277.80,1277.39,1277.46,1277.25,1277.41,1277.01,1277.08
13//2017:00:00,1277.37,1277.61,1277.34,1277.61,1276.99,1277.23,1276.98,1277.23
13//2017:00:00,1276.89,1277.54,1276.66,1277.38,1276.50,1277.23,1276.32,1276.99
13//2017:00:00,1277.08,1277.14,1276.79,1276.89,1276.75,1276.78,1276.43,1276.51
13//2017:00:00,1277.02,1277.39,1276.92,1277.09,1276.64,1277.00,1276.55,1276.75
13//2017:00:00,1277.39,1277.42,1277.02,1277.02,1277.01,1277.03,1276.64,1276.65
13//2017:00:00,1277.41,1277.50,1277.25,1277.40,1277.02,1277.12,1276.89,1277.01
13//2017:00:00,1277.69,1277.69,1277.39,1277.42,1277.30,1277.33,1277.01,1277.03
13//2017:00:00,1277.40,1277.86,1277.40,1277.69,1277.01,1277.49,1277.01,1277.33
13//2017:00:00,1277.26,1277.53,1277.17,1277.38,1276.89,1277.16,1276.80,1276.99
13//2017:00:00,1277.26,1277.38,1276.86,1277.27,1276.89,1276.99,1276.55,1276.89
13//2017:00:00,1277.39,1277.46,1277.21,1277.26,1277.02,1277.12,1276.85,1276.90
13//2017:00:00,1277.71,1277.71,1277.24,1277.36,1277.38,1277.38,1276.91,1277.02
13//2017:00:00,1277.93,1278.13,1277.75,1277.75,1277.56,1277.76,1277.36,1277.38
13//2017:00:00,1277.75,1278.03,1277.46,1277.94,1277.36,1277.67,1277.08,1277.56
13//2017:00:00,1277.94,1277.98,1277.67,1277.74,1277.56,1277.62,1277.30,1277.36
13//2017:00:00,1277.81,1277.94,1277.47,1277.94,1277.44,1277.58,1277.11,1277.57
13//2017:00:00,1278.07,1278.07,1277.63,1277.81,1277.71,1277.71,1277.28,1277.45
13//2017:00:00,1278.15,1278.34,1277.84,1278.07,1277.78,1277.96,1277.47,1277.69
13//2017:00:00,1278.13,1278.34,1278.04,1278.16,1277.76,1277.98,1277.70,1277.78
13//2017:00:00,1278.01,1278.23,1277.99,1278.13,1277.63,1277.87,1277.61,1277.75
13//2017:00:00,1277.62,1278.04,1277.61,1278.01,1277.30,1277.74,1277.26,1277.64
13//2017:00:00,1277.63,1277.81,1277.53,1277.62,1277.30,1277.46,1277.20,1277.28
13//2017:00:00,1277.82,1277.91,1277.50,1277.63,1277.47,1277.56,1277.15,1277.29
13//2017:00:00,1277.61,1277.91,1277.61,1277.82,1277.25,1277.56,1277.24,1277.48
13//2017:00:00,1277.72,1277.92,1277.51,1277.61,1277.33,1277.58,1277.18,1277.26
13//2017:00:00,1277.51,1277.81,1277.51,1277.72,1277.23,1277.45,1277.19,1277.34
13//2017:00:00,1278.14,1278.14,1277.40,1277.51,1277.81,1277.81,1277.04,1277.21
13//2017:00:00,1278.09,1278.22,1278.01,1278.14,1277.74,1277.95,1277.67,1277.82
13//2017:00:00,1278.05,1278.12,1278.01,1278.11,1277.72,1277.82,1277.67,1277.74
13//2017:00:00,1278.21,1278.34,1278.03,1278.07,1277.87,1277.98,1277.70,1277.73
13//2017:00:00,1277.85,1278.23,1277.83,1278.21,1277.51,1277.90,1277.47,1277.86
13//2017:00:00,1277.82,1277.92,1277.81,1277.84,1277.50,1277.59,1277.47,1277.51
13//2017:00:00,1277.90,1277.96,1277.80,1277.82,1277.53,1277.58,1277.47,1277.51
13//2017:00:00,1278.03,1278.05,1277.87,1277.92,1277.64,1277.66,1277.52,1277.53
13//2017:00:00,1277.98,1278.06,1277.90,1278.05,1277.61,1277.67,1277.54,1277.66
13//2017:00:00,1278.14,1278.26,1277.98,1277.98,1277.75,1277.87,1277.60,1277.64
13//2017:00:00,1278.22,1278.25,1278.00,1278.15,1277.83,1277.86,1277.63,1277.76
13//2017:00:00,1277.96,1278.24,1277.94,1278.20,1277.55,1277.85,1277.54,1277.84
13//2017:00:00,1278.32,1278.37,1277.91,1277.95,1277.91,1277.99,1277.49,1277.54
13//2017:00:00,1279.80,1279.80,1278.17,1278.33,1277.30,1278.43,1277.30,1277.92
13//2017:00:00,1278.28,1278.95,1278.28,1278.95,1277.94,1278.18,1277.56,1277.56
13//2017:00:00,1278.16,1278.46,1278.16,1278.28,1277.84,1278.08,1277.80,1277.93
13//2017:00:00,1278.02,1278.27,1278.01,1278.16,1277.71,1277.88,1277.69,1277.85
13//2017:00:00,1277.99,1278.10,1277.88,1278.02,1277.62,1277.75,1277.55,1277.72
13//2017:00:00,1277.99,1278.06,1277.87,1277.96,1277.61,1277.68,1277.51,1277.62
13//2017:00:00,1277.99,1278.09,1277.91,1277.96,1277.69,1277.74,1277.57,1277.61
13//2017:00:00,1277.98,1278.09,1277.86,1277.99,1277.56,1277.74,1277.54,1277.68
13//2017:00:00,1277.98,1278.09,1277.88,1277.98,1277.69,1277.70,1277.56,1277.63
13//2017:00:00,1278.00,1278.06,1277.87,1277.98,1277.62,1277.67,1277.52,1277.64
13//2017:00:00,1278.00,1278.00,1277.88,1278.00,1277.63,1277.69,1277.51,1277.64
13//2017:00:00,1278.11,1278.11,1277.86,1277.98,1277.76,1277.79,1277.52,1277.64
13//2017:00:00,1277.92,1278.21,1277.89,1278.11,1277.54,1277.82,1277.52,1277.74
13//2017:00:00,1277.82,1278.02,1277.76,1277.92,1277.45,1277.68,1277.40,1277.53
13//2017:00:00,1278.19,1278.22,1277.67,1277.82,1277.87,1277.87,1277.33,1277.43
13//2017:00:00,1278.69,1278.73,1278.19,1278.19,1278.32,1278.36,1277.88,1277.88
13//2017:00:00,1278.35,1278.77,1278.28,1278.71,1277.98,1278.39,1277.92,1278.32
13//2017:00:00,1278.10,1278.35,1278.00,1278.35,1277.77,1277.97,1277.67,1277.97
13//2017:00:00,1278.35,1278.45,1278.05,1278.08,1277.98,1278.11,1277.69,1277.77
13//2017:00:00,1278.26,1278.45,1278.10,1278.35,1277.88,1278.12,1277.79,1277.97
13//2017:00:00,1278.21,1278.36,1277.99,1278.26,1277.88,1278.00,1277.65,1277.87
13//2017:00:00,1278.49,1278.66,1278.14,1278.26,1278.16,1278.30,1277.82,1277.88
13//2017:00:00,1278.46,1278.56,1278.26,1278.49,1278.14,1278.25,1277.95,1278.15
13//2017:00:00,1278.96,1279.06,1278.46,1278.46,1278.59,1278.75,1278.11,1278.15
13//2017:00:00,1279.16,1279.16,1278.74,1278.96,1278.81,1278.81,1278.36,1278.58
13//2017:00:00,1279.36,1279.36,1278.86,1279.16,1278.99,1279.04,1278.48,1278.80
13//2017:00:00,1279.36,1279.44,1278.99,1279.36,1279.01,1279.07,1278.64,1278.97
13//2017:00:00,1279.36,1279.36,1279.16,1279.36,1279.00,1279.02,1278.80,1278.99
13//2017:00:00,1279.31,1279.46,1279.21,1279.32,1278.99,1279.09,1278.88,1279.00
13//2017:00:00,1279.21,1279.36,1279.16,1279.31,1278.89,1279.05,1278.80,1278.98
13//2017:00:00,1279.18,1279.26,1278.76,1279.26,1278.82,1278.91,1278.38,1278.90
13//2017:00:00,1279.28,1279.39,1279.08,1279.18,1278.90,1279.04,1278.74,1278.81
13//2017:00:00,1279.48,1279.48,1279.18,1279.28,1279.09,1279.12,1278.83,1278.91
13//2017:00:00,1279.37,1279.57,1279.28,1279.48,1279.04,1279.22,1278.89,1279.10
13//2017:00:00,1279.38,1279.38,1279.19,1279.37,1279.03,1279.06,1278.84,1279.03
13//2017:00:00,1279.37,1279.67,1279.30,1279.37,1279.06,1279.36,1278.95,1279.03
13//2017:00:00,1279.10,1279.66,1279.08,1279.37,1278.71,1279.27,1278.71,1279.08
13//2017:00:00,1279.39,1279.39,1279.02,1279.10,1279.06,1279.06,1278.67,1278.75
13//2017:00:00,1279.38,1279.68,1279.19,1279.38,1279.05,1279.33,1278.84,1279.06
13//2017:00:00,1279.20,1279.39,1279.10,1279.38,1278.88,1279.05,1278.78,1279.02
13//2017:00:00,1279.38,1279.47,1279.10,1279.19,1279.03,1279.12,1278.77,1278.88
13//2017:00:00,1278.94,1279.52,1278.93,1279.38,1278.59,1279.22,1278.55,1279.04
13//2017:00:00,1279.02,1279.23,1278.90,1278.94,1278.63,1278.84,1278.52,1278.57
13//2017:00:00,1278.81,1279.07,1278.70,1279.02,1278.39,1278.73,1278.33,1278.65
13//2017:00:00,1279.41,1279.41,1278.73,1278.76,1279.03,1279.04,1278.34,1278.39
13//2017:00:00,1279.42,1279.53,1279.31,1279.40,1279.13,1279.18,1278.95,1279.03
13//2017:00:00,1279.91,1280.01,1279.37,1279.42,1279.52,1279.64,1279.07,1279.12
13//2017:00:00,1279.30,1280.01,1279.26,1279.91,1278.91,1279.65,1278.88,1279.53
13//2017:00:00,1279.27,1279.51,1279.21,1279.31,1278.86,1279.14,1278.85,1278.92
13//2017:00:00,1279.50,1279.51,1279.21,1279.27,1279.11,1279.13,1278.82,1278.87
13//2017:00:00,1279.41,1279.61,1279.21,1279.49,1279.03,1279.27,1278.82,1279.10
13//2017:00:00,1279.32,1279.42,1279.10,1279.41,1278.99,1279.04,1278.73,1279.02
13//2017:00:00,1279.10,1279.40,1279.00,1279.32,1278.73,1279.05,1278.63,1279.00
13//2017:00:00,1279.31,1279.38,1279.01,1279.10,1278.97,1279.01,1278.66,1278.74
13//2017:00:00,1279.20,1279.42,1279.10,1279.31,1278.82,1279.07,1278.75,1278.96
13//2017:00:00,1279.18,1279.32,1279.00,1279.20,1278.79,1278.94,1278.64,1278.83
13//2017:00:00,1279.10,1279.29,1278.92,1279.18,1278.71,1278.89,1278.53,1278.78
13//2017:00:00,1278.53,1279.18,1278.40,1279.12,1278.15,1278.79,1278.01,1278.73
13//2017:00:00,1278.43,1278.63,1278.42,1278.53,1278.05,1278.28,1278.03,1278.16
13//2017:00:00,1278.64,1278.65,1278.14,1278.43,1278.25,1278.26,1277.80,1278.04
13//2017:00:00,1278.30,1278.63,1278.19,1278.63,1277.92,1278.24,1277.81,1278.24
13//2017:00:00,1278.72,1278.85,1278.10,1278.29,1278.33,1278.48,1277.71,1277.92
13//2017:00:00,1279.14,1279.22,1278.64,1278.71,1278.75,1278.83,1278.25,1278.32
13//2017:00:00,1278.88,1279.17,1278.79,1279.13,1278.49,1278.81,1278.40,1278.74
13//2017:00:00,1278.95,1279.02,1278.64,1278.90,1278.56,1278.63,1278.25,1278.51
13//2017:00:00,1279.31,1279.40,1278.75,1278.94,1278.92,1279.02,1278.39,1278.55
13//2017:00:00,1279.14,1279.49,1279.03,1279.32,1278.74,1279.09,1278.68,1278.93
13//2017:00:00,1278.82,1279.36,1278.79,1279.14,1278.43,1278.98,1278.40,1278.73
13//2017:00:00,1279.21,1279.21,1278.53,1278.81,1278.82,1278.84,1278.19,1278.43
13//2017:00:00,1279.18,1279.41,1279.07,1279.21,1278.83,1279.03,1278.69,1278.83
13//2017:00:00,1279.48,1279.52,1279.12,1279.21,1279.12,1279.13,1278.73,1278.83
13//2017:00:00,1279.58,1279.64,1279.32,1279.47,1279.22,1279.26,1278.95,1279.12
13//2017:00:00,1279.07,1280.03,1278.97,1279.56,1278.64,1279.64,1278.54,1279.22
13//2017:00:00,1279.01,1279.14,1278.77,1279.05,1278.64,1278.77,1278.40,1278.64
13//2017:00:00,1279.00,1279.15,1278.80,1279.00,1278.62,1278.76,1278.44,1278.64
13//2017:00:00,1279.07,1279.13,1278.73,1278.94,1278.72,1278.74,1278.41,1278.59
13//2017:00:00,1278.93,1279.28,1278.71,1279.05,1278.55,1278.93,1278.32,1278.68
13//2017:00:00,1279.21,1279.24,1278.72,1278.93,1278.87,1278.87,1278.38,1278.54
13//2017:00:00,1277.96,1279.45,1277.90,1279.20,1277.68,1279.13,1277.62,1278.87
13//2017:00:00,1277.82,1278.12,1277.66,1277.96,1277.50,1277.82,1277.40,1277.72
13//2017:00:00,1277.90,1278.08,1277.69,1277.81,1277.60,1277.80,1277.40,1277.50
13//2017:00:00,1277.93,1278.11,1277.45,1277.89,1277.55,1277.72,1277.09,1277.60
13//2017:00:00,1277.97,1278.15,1277.26,1277.92,1277.64,1277.77,1276.88,1277.53
13//2017:00:00,1278.12,1278.50,1277.97,1277.97,1277.74,1278.16,1277.59,1277.63
13//2017:00:00,1277.57,1278.18,1277.34,1278.11,1277.18,1277.85,1276.96,1277.72
13//2017:00:00,1277.93,1277.94,1277.35,1277.56,1277.61,1277.63,1276.98,1277.18
13//2017:00:00,1278.12,1278.25,1277.75,1277.94,1277.75,1277.93,1277.41,1277.61
13//2017:00:00,1278.20,1278.27,1277.90,1278.11,1277.81,1277.97,1277.54,1277.75
13//2017:00:00,1278.56,1278.73,1277.66,1278.20,1278.17,1278.35,1277.32,1277.83
13//2017:00:00,1278.50,1279.12,1278.39,1278.55,1278.17,1278.76,1278.06,1278.17
13//2017:00:00,1278.94,1278.96,1277.73,1278.54,1278.55,1278.60,1277.37,1278.17
13//2017:00:00,1278.73,1279.08,1278.71,1278.92,1278.38,1278.74,1278.35,1278.55
13//2017:00:00,1278.55,1278.81,1278.09,1278.73,1278.17,1278.45,1277.83,1278.37
13//2017:00:00,1278.71,1279.04,1278.40,1278.55,1278.36,1278.65,1278.04,1278.18
13//2017:00:00,1278.66,1279.07,1278.35,1278.73,1278.28,1278.69,1277.96,1278.36
13//2017:00:00,1278.17,1278.75,1277.68,1278.65,1277.82,1278.38,1277.34,1278.28
13//2017:00:00,1277.67,1278.48,1277.54,1278.17,1277.28,1278.12,1277.18,1277.81
13//2017:00:00,1277.67,1277.86,1277.46,1277.67,1277.29,1277.49,1277.14,1277.30
13//2017:00:00,1277.75,1277.85,1277.37,1277.66,1277.39,1277.50,1277.08,1277.29
13//2017:00:00,1277.46,1277.94,1277.15,1277.74,1277.09,1277.58,1276.81,1277.39
13//2017:00:00,1277.25,1277.52,1276.96,1277.45,1276.90,1277.18,1276.61,1277.09
13//2017:00:00,1277.55,1277.63,1276.96,1277.24,1277.17,1277.26,1276.59,1276.90
13//2017:00:00,1277.55,1278.04,1276.95,1277.54,1277.17,1277.71,1276.64,1277.17
13//2017:00:00,1277.95,1277.99,1277.41,1277.55,1277.60,1277.62,1277.05,1277.18
13//2017:00:00,1277.55,1277.96,1277.40,1277.95,1277.23,1277.59,1277.03,1277.59
13//2017:00:00,1276.82,1277.67,1276.42,1277.55,1276.45,1277.28,1276.06,1277.21
13//2017:00:00,1278.13,1278.41,1276.72,1276.82,1277.76,1278.04,1276.38,1276.44
13//2017:00:00,1278.27,1278.27,1277.93,1278.13,1277.93,1277.93,1277.55,1277.75
13//2017:00:00,1278.22,1278.34,1277.92,1278.28,1277.86,1277.98,1277.55,1277.93
13//2017:00:00,1278.80,1278.90,1278.21,1278.23,1278.42,1278.52,1277.85,1277.86
13//2017:00:00,1278.51,1278.91,1278.50,1278.80,1278.14,1278.57,1278.12,1278.43
13//2017:00:00,1278.71,1278.79,1278.39,1278.51,1278.37,1278.46,1278.03,1278.13
13//2017:00:00,1278.87,1278.90,1278.60,1278.71,1278.48,1278.54,1278.21,1278.36
13//2017:00:00,1279.24,1279.29,1278.84,1278.86,1278.91,1278.94,1278.47,1278.48
13//2017:00:00,1279.29,1279.48,1279.16,1279.27,1278.92,1279.10,1278.77,1278.91
13//2017:00:00,1278.88,1279.56,1278.87,1279.29,1278.49,1279.19,1278.49,1278.91
13//2017:00:00,1279.07,1279.09,1278.79,1278.89,1278.69,1278.71,1278.40,1278.50
13//2017:00:00,1279.39,1279.50,1278.85,1279.08,1279.00,1279.13,1278.47,1278.69
13//2017:00:00,1279.18,1279.59,1279.12,1279.38,1278.82,1279.24,1278.78,1278.99
13//2017:00:00,1279.21,1279.32,1279.04,1279.17,1278.83,1278.97,1278.71,1278.82
13//2017:00:00,1279.03,1279.43,1278.93,1279.20,1278.69,1279.04,1278.58,1278.83
13//2017:00:00,1278.89,1279.33,1278.88,1279.03,1278.51,1278.96,1278.49,1278.68
13//2017:00:00,1278.40,1278.97,1278.38,1278.89,1278.01,1278.58,1278.01,1278.50
13//2017:00:00,1278.59,1278.59,1278.28,1278.40,1278.20,1278.20,1277.90,1278.02
13//2017:00:00,1279.02,1279.04,1278.55,1278.58,1278.64,1278.67,1278.17,1278.20
13//2017:00:00,1279.12,1279.25,1279.01,1279.02,1278.75,1278.87,1278.62,1278.63
13//2017:00:00,1279.21,1279.27,1279.07,1279.12,1278.84,1278.89,1278.70,1278.74
13//2017:00:00,1279.16,1279.28,1278.86,1279.22,1278.85,1278.94,1278.50,1278.84
13//2017:00:00,1279.63,1279.65,1279.09,1279.16,1279.24,1279.29,1278.74,1278.84
13//2017:00:00,1278.93,1279.73,1278.93,1279.62,1278.57,1279.35,1278.55,1279.24
13//2017:00:00,1278.95,1279.13,1278.73,1278.93,1278.57,1278.75,1278.39,1278.55
13//2017:00:00,1279.42,1279.43,1278.89,1278.93,1279.08,1279.10,1278.55,1278.57
13//2017:00:00,1279.03,1279.49,1278.88,1279.43,1278.68,1279.13,1278.54,1279.08
13//2017:00:00,1278.83,1279.07,1278.79,1279.04,1278.45,1278.75,1278.44,1278.68
13//2017:00:00,1278.84,1278.86,1278.62,1278.83,1278.47,1278.51,1278.24,1278.44
13//2017:00:00,1278.75,1278.94,1278.44,1278.84,1278.41,1278.57,1278.07,1278.48
13//2017:00:00,1278.55,1278.95,1278.52,1278.75,1278.21,1278.61,1278.21,1278.40
13//2017:00:00,1278.66,1278.67,1278.34,1278.54,1278.28,1278.30,1278.01,1278.21
13//2017:00:00,1278.33,1278.77,1278.33,1278.65,1277.95,1278.42,1277.95,1278.28
13//2017:00:00,1278.25,1278.36,1278.19,1278.35,1277.90,1277.98,1277.84,1277.96
13//2017:00:00,1277.94,1278.27,1277.74,1278.26,1277.59,1277.92,1277.41,1277.90
13//2017:00:00,1277.76,1277.97,1277.67,1277.96,1277.39,1277.62,1277.33,1277.61
13//2017:00:00,1278.17,1278.26,1277.70,1277.76,1277.84,1277.90,1277.34,1277.38
13//2017:00:00,1278.06,1278.34,1278.06,1278.17,1277.69,1277.97,1277.69,1277.82
13//2017:00:00,1277.86,1278.08,1277.66,1278.05,1277.52,1277.71,1277.28,1277.69
13//2017:00:00,1278.04,1278.05,1277.58,1277.86,1277.69,1277.69,1277.23,1277.49
13//2017:00:00,1278.25,1278.36,1278.00,1278.04,1277.90,1278.01,1277.67,1277.68
13//2017:00:00,1278.25,1278.45,1277.98,1278.25,1277.89,1278.12,1277.61,1277.89
13//2017:00:00,1278.56,1278.94,1278.22,1278.25,1278.18,1278.59,1277.88,1277.88
13//2017:00:00,1278.48,1278.58,1278.00,1278.56,1278.10,1278.20,1277.67,1278.16
13//2017:00:00,1277.99,1278.66,1277.89,1278.47,1277.61,1278.29,1277.55,1278.10
13//2017:00:00,1277.67,1278.03,1277.64,1277.98,1277.30,1277.70,1277.29,1277.61
13//2017:00:00,1277.29,1277.69,1277.29,1277.67,1276.92,1277.32,1276.92,1277.29
13//2017:00:00,1277.48,1277.55,1277.24,1277.28,1277.10,1277.19,1276.88,1276.92
13//2017:00:00,1277.76,1277.78,1277.40,1277.48,1277.39,1277.41,1277.06,1277.12
13//2017:00:00,1277.49,1277.95,1277.31,1277.76,1277.14,1277.56,1276.93,1277.37
13//2017:00:00,1277.36,1277.56,1277.13,1277.48,1277.03,1277.18,1276.76,1277.14
13//2017:00:00,1277.66,1277.66,1277.25,1277.36,1277.29,1277.30,1276.90,1277.01
13//2017:00:00,1277.45,1277.75,1277.32,1277.64,1277.09,1277.39,1276.97,1277.29
13//2017:00:00,1277.53,1277.57,1277.23,1277.46,1277.19,1277.19,1276.85,1277.09
13//2017:00:00,1277.35,1277.57,1277.21,1277.55,1277.02,1277.21,1276.89,1277.19
13//2017:00:00,1276.82,1277.54,1276.81,1277.34,1276.51,1277.21,1276.49,1277.02
13//2017:00:00,1276.66,1276.87,1276.56,1276.84,1276.27,1276.51,1276.20,1276.51
13//2017:00:00,1276.55,1276.76,1276.46,1276.67,1276.16,1276.38,1276.10,1276.28
13//2017:00:00,1276.55,1276.75,1276.46,1276.54,1276.17,1276.39,1276.08,1276.16
13//2017:00:00,1276.38,1276.62,1276.33,1276.55,1276.00,1276.27,1275.96,1276.16
13//2017:00:00,1276.87,1276.88,1276.29,1276.38,1276.48,1276.50,1275.92,1276.04
13//2017:00:00,1276.72,1277.04,1276.56,1276.87,1276.35,1276.67,1276.17,1276.50
13//2017:00:00,1276.78,1277.34,1276.52,1276.73,1276.40,1276.99,1276.15,1276.35
13//2017:00:00,1276.73,1276.87,1276.62,1276.78,1276.38,1276.48,1276.25,1276.41
13//2017:00:00,1277.05,1277.16,1276.55,1276.74,1276.68,1276.80,1276.23,1276.38
13//2017:00:00,1276.94,1277.15,1276.73,1277.05,1276.57,1276.80,1276.39,1276.66
13//2017:00:00,1277.01,1277.22,1276.81,1276.94,1276.67,1276.85,1276.44,1276.56
13//2017:00:00,1277.23,1277.56,1276.95,1277.01,1276.88,1277.19,1276.57,1276.65
13//2017:00:00,1277.15,1277.56,1276.74,1277.23,1276.78,1277.22,1276.37,1276.89
13//2017:00:00,1277.08,1277.39,1277.01,1277.15,1276.77,1277.06,1276.65,1276.83
13//2017:00:00,1276.89,1277.18,1276.87,1277.09,1276.54,1276.82,1276.52,1276.77
13//2017:00:00,1276.78,1277.00,1276.59,1276.89,1276.42,1276.64,1276.22,1276.53
13//2017:00:00,1276.79,1277.12,1276.69,1276.79,1276.42,1276.79,1276.40,1276.42
13//2017:00:00,1276.99,1277.19,1276.58,1276.79,1276.63,1276.82,1276.23,1276.43
13//2017:00:00,1276.99,1277.28,1276.89,1276.99,1276.62,1276.90,1276.57,1276.62
13//2017:00:00,1277.00,1277.19,1276.98,1276.99,1276.64,1276.83,1276.61,1276.61
13//2017:00:00,1277.08,1277.30,1276.94,1277.00,1276.72,1276.94,1276.59,1276.63
13//2017:00:00,1277.10,1277.70,1276.91,1277.09,1276.74,1277.33,1276.55,1276.72
13//2017:00:00,1277.09,1277.11,1276.98,1277.11,1276.72,1276.75,1276.63,1276.74
13//2017:00:00,1277.06,1277.11,1276.96,1277.10,1276.71,1276.74,1276.60,1276.72
13//2017:00:00,1277.26,1277.44,1276.97,1277.07,1276.90,1277.10,1276.62,1276.71
13//2017:00:00,1277.05,1277.40,1276.96,1277.26,1276.71,1277.07,1276.62,1276.89
13//2017:00:00,1277.23,1277.54,1277.06,1277.06,1276.94,1277.21,1276.70,1276.71
13//2017:00:00,1277.75,1277.82,1277.20,1277.28,1277.38,1277.43,1276.85,1276.94
13//2017:00:00,1277.63,1277.77,1277.36,1277.75,1277.27,1277.42,1277.00,1277.39
13//2017:00:00,1277.39,1277.95,1277.35,1277.62,1277.02,1277.58,1276.98,1277.27
13//2017:00:00,1277.32,1277.55,1277.17,1277.40,1276.95,1277.17,1276.79,1277.02
13//2017:00:00,1277.25,1277.42,1277.11,1277.32,1276.87,1277.07,1276.72,1276.96
13//2017:00:00,1277.15,1277.44,1277.06,1277.25,1276.77,1277.08,1276.70,1276.86
13//2017:00:00,1277.44,1277.57,1277.06,1277.15,1277.06,1277.22,1276.68,1276.76
13//2017:00:00,1276.98,1277.45,1276.97,1277.45,1276.60,1277.06,1276.58,1277.06
13//2017:00:00,1276.65,1277.05,1276.63,1276.99,1276.28,1276.64,1276.28,1276.60
13//2017:00:00,1276.56,1276.73,1276.50,1276.64,1276.20,1276.38,1276.14,1276.28
13//2017:00:00,1276.47,1276.58,1276.35,1276.55,1276.12,1276.22,1276.02,1276.20
13//2017:00:00,1276.62,1276.67,1276.37,1276.46,1276.28,1276.31,1276.06,1276.12
13//2017:00:00,1276.54,1276.70,1276.54,1276.64,1276.18,1276.33,1276.17,1276.28
13//2017:00:00,1276.35,1276.58,1276.33,1276.55,1276.00,1276.25,1275.99,1276.18
13//2017:00:00,1276.24,1276.40,1276.24,1276.35,1275.88,1276.02,1275.88,1275.99
13//2017:00:00,1275.95,1276.24,1275.92,1276.24,1275.61,1275.89,1275.57,1275.89
12//2017:00:00,1276.14,1276.14,1275.91,1275.91,1275.76,1275.80,1275.60,1275.61
12//2017:00:00,1276.05,1276.15,1276.00,1276.14,1275.66,1275.77,1275.64,1275.77
12//2017:00:00,1275.83,1276.06,1275.83,1276.06,1275.47,1275.67,1275.47,1275.67
12//2017:00:00,1275.83,1275.92,1275.81,1275.84,1275.46,1275.54,1275.45,1275.47
12//2017:00:00,1275.88,1275.98,1275.82,1275.84,1275.54,1275.59,1275.46,1275.46
12//2017:00:00,1275.91,1275.96,1275.84,1275.88,1275.54,1275.59,1275.47,1275.53
12//2017:00:00,1275.92,1275.95,1275.80,1275.90,1275.55,1275.58,1275.44,1275.54
12//2017:00:00,1275.93,1275.95,1275.84,1275.91,1275.55,1275.58,1275.46,1275.55
12//2017:00:00,1275.78,1275.93,1275.78,1275.92,1275.46,1275.55,1275.44,1275.55
12//2017:00:00,1275.73,1275.90,1275.70,1275.78,1275.35,1275.56,1275.33,1275.45
12//2017:00:00,1275.74,1275.84,1275.68,1275.74,1275.35,1275.45,1275.33,1275.35
12//2017:00:00,1276.06,1276.13,1275.71,1275.75,1275.69,1275.75,1275.35,1275.36
12//2017:00:00,1276.12,1276.26,1276.02,1276.06,1275.75,1275.87,1275.65,1275.70
12//2017:00:00,1276.04,1276.21,1275.96,1276.11,1275.66,1275.84,1275.57,1275.75
12//2017:00:00,1276.13,1276.13,1275.86,1276.01,1275.79,1275.79,1275.47,1275.65
12//2017:00:00,1276.20,1276.22,1276.12,1276.13,1275.84,1275.89,1275.76,1275.77
12//2017:00:00,1276.11,1276.22,1276.11,1276.20,1275.75,1275.91,1275.74,1275.86
12//2017:00:00,1276.11,1276.22,1276.02,1276.11,1275.76,1275.89,1275.66,1275.74
12//2017:00:00,1276.21,1276.29,1275.77,1276.11,1275.82,1275.91,1275.42,1275.75
12//2017:00:00,1276.35,1276.36,1276.18,1276.20,1275.99,1276.02,1275.80,1275.81
12//2017:00:00,1276.27,1276.37,1276.23,1276.36,1275.94,1276.07,1275.88,1275.99
12//2017:00:00,1276.37,1276.38,1276.27,1276.28,1276.04,1276.04,1275.94,1275.94
